52	num.lii
réapprovisionnement	n+m.restocking@n+m.replenishment
réapprovisionner	v.restock
réarrangement	n+m.rearrangement
réarrangements	n+m.rearrangements
réarranger	v.rearrange
réarrangé	v.rearranged
réassurance	n+f.reinsurance@n+f.reassurance
réautorisation	n+f.reauthorization
rébarbatif	a.forbidding
rébellion	n+f.rebellion
rébus	n+m.rebus
récapitulatif	n+m.recap
récapitulatifs	n+m.recaps
récapitule	v.recaps
récapituler	v.recap
récemment	ad.recently@ad.newly@ad.lately
récent	a.recent@a+m.recent
récente	a+f.recent
réceptacle	n+m.receptacle
réceptacles	n+m.receptacles
récepteur	n+m.receiver@n+m.receptor
récepteurs	n+m.receivers@n+m.receptors
réceptif	a.receptive@a.amenable
réception	n+f.receipt@n+f.reception
réceptionniste	n+m.receptionist@n+f.receptionist
réceptions	n+f.receptions
récessif	a.recessive
récession	n+f.recession
réchauffant	v.warming
réchauffe	v.warms
réchauffement	n+m.warming
réchauffer	v.warm
réchauffé	v.warmed@a.warmed
récidive	n+f.recurrence@n+f.recidivism
récif	n+m.reef
récifs	n+m.reefs
récipient	n+m.container@n+m.receptacle
réciprocité	n+f.reciprocity
réciproquant	v.reciprocating
réciproque	a.mutual@a.reciprocal
récit	n+m.story@n+m.narrative@n+m.recounting
récit de voyage	n+m.travelogue
récital	n+m.recital
récitals	n+m.recitals
récitation	n+f.recitation@n+f.reciting
réciter	v.recite@v.reciting
récits	n+m.stories@n+m.narratives
récits de voyage	n+m.travelogues
récité	v.recited
réclamation	n+f.claim
réclamations	n+f.claims@n+f.grievances
réclusion	n+f.seclusion
récoltant	v.harvesting
récolte	n+f.crop@n+f.harvest@n+f.harvesting@v.harvests@n+f.reaping
récolter	v.harvest@v.reap@v.reaping
récoltes	n+f.crops@n+f.harvests
récolteur	n+m.harvester
récolté	v.harvested@a.harvested
récompensant	v.rewarding
récompense	n+f.award@n+f.reward@v.rewards@n+f.payoff@n+f.recompense
récompenser	v.reward@v.recompense
récompenses	n+f.awards@n+f.rewards@n+f.payoffs
récompensé	v.rewarded@a.rewarded@v.repaid
réconciliant	v.reconciling
réconciliation	n+f.reconciliation
réconcilier	v.reconcile
réconcilié	v.reconciled@a.reconciled
réconfort	n+m.solace
réconfortant	a.comforting@v.comforting@a.heartwarming
réconforte	v.comforts
réconforter	v.comfort@v.solace
réconforté	v.comforted@a.comforted
récréatif	a.recreational
récréation	n+f.recreation@n+f.rec@n+f.recess@n+m.playtime
récréations	n+f.recesses
récupère	v.retrieves@v.recovers
récupérable	a.recoverable
récupérant	v.retrieving@v.recovering@v.reclaiming
récupération	n+f.recovery@n+f.retrieval@n+f.salvage@n+f.reclamation@n+f.reclaiming@n+f.scavenging
récupérations	n+f.recoveries
récupérer	v.redeem@v.recover@v.retrieve@v.reclaim@v.recoup@v.scavenging
récupéré	v.retrieved@v.recovered@a.recovered@v.reclaimed@a.reclaimed@v.salvaged
récurage	n+m.scrubbing@n+m.scouring
récurer	v.scour@v.scouring
récurrence	n+f.recurrence
récurrent	a.recurring@a.recurrent
récurrente	a.recurrent
récursif	a.recursive
récursion	n+f.recursion
récursive	a.recursive
récursivement	ad.recursively
récuré	v.scrubbed
rédacteur	n+m.editor
rédacteur publicitaire	n+m.copywriter
rédacteurs	n+m.editors@n+m.framers@n+m.drafters
rédaction	n+f.drafting
rédaction d'actes	n+f.conveyancing
rédaction publicitaire	n+f.copywriting
rédactrice publicitaire	n+f.copywriter
rédempteur	n+m.redeemer@a.redeeming
rédemption	n+f.redemption
rédige	v.drafts
rédigeant	v.drafting
rédiger	v.draft
rédigé	v.drafted@a.drafted
réductase	n+f.reductase
réducteur	n+m.reducer
réduction	n+f.reduction@n+f.mitigation@n+f.abatement@n+f.curtailment
réduction d'effectifs	n+f.downsizing
réductions	n+f.reductions@n+f.cutbacks
réduire	v.discount@v.reduce@v.whittle@v.pare@v.curtail
réduire de moitié	v.halve
réduire en bouillie	v.mush
réduire en purée	v.puree
réduire à la mendicité	v.beggar
réduisant	v.reducing@v.minimizing@v.downsizing
réduit	a.reduced@v.reduced@v.discounts@v.discounted@a.discounted@v.reduces@v.lowers@a.slashed@v.curtailed@n+m.cubby
réduit au silence	v.silenced@v.hushed
réduit de moitié	a.halved
réduit en crème	v.creamed
réduit en esclavage	v.enslaved
réel	a.real@a+m.real@a.actual@a+m.actual
réelle	a+f.real@a+f.actual
réellement	ad.really
réessaie	v.retries
réessayer	v.retry
réexamen	n+f.reconsideration
réexaminant	v.rehearing
réexaminer	v.revisit
réflectance	n+f.reflectance
réflecteur	n+m.reflector
réflecteurs	n+m.reflectors
réflectivité	n+f.reflectivity
réflexe	n+m.reflex
réflexes	n+m.reflexes
réflexif	a.reflexive
réflexion	n+f.reflection@n+f.rethinking@n+f.pondering@n+f.advisement@n+f.mulling
réflexions	n+f.reflections@n+f.musings
réflexologie	n+f.reflexology
réfléchi	v.pondered
réfléchir	v.reflect@v.ponder@v.mulling
réfléchissant	a.reflective@v.pondering
réfléchissante	a.reflective
réfléchit	v.ponders@v.mulls
réformant	v.reforming
réformateur	n+m.reformer
réformateurs	n+m.reformers
réformatrice	n+f.reformer
réforme	n+f.reform@v.reforms@n+f.reformation@n+f.reforming
réformer	v.reform
réformes	n+f.reforms
réformiste	n+m.reformist@a.reformist
réformé	v.reformed@a.reformed
réfractaire	a.refractory
réfracteur	n+m.refractor
réfractif	a.refractive
réfraction	n+f.refraction
réfrigérant	n+m.refrigerant@a.refrigerant
réfrigérateur	n+m.refrigerator
réfrigérateurs	n+m.refrigerators@n+m.fridges
réfrigération	n+f.refrigeration
réfrigérer	v.refrigerate
réfrigéré	v.refrigerated@a.refrigerated
réfrénaison	n+f.reining
réfréner	v.reining
réfugié	n+m.refugee
réfugiée	n+f.refugee
réfugiés	n+m.refugees
réfutation	n+f.rebuttal@n+f.refutation
réfuter	v.refute@v.disprove@v.rebut
réfuté	v.refuted@a.refuted
référence	n+f.reference@v.references@n+f.ref@n+m.benchmark@n+f.credential
référence croisée	n+f.xref
référencement	n+f.referencing
référencer	v.reference
références	n+f.references@n+f.credentials@n+f.refs
référencé	v.referenced@a.referenced
référendum	n+m.referendum
référendums	n+m.referendums
référent	n+m.referrer@n+m.referent
référentiel	n+m.repository@a.referential
référentiels	n+m.repositories
référents	n+m.referrers
référençant	v.referencing
référer	v.refer
référé	v.referred@a.referred
régate	n+f.regatta
régence	n+f.regency
régent	n+m.regent
régente	n+f.regent
régentes	n+f.regents
régents	n+m.regents
régime	n+m.diet@n+m.regime@n+m.regimen@n+m.dieting
régime de retraite	n+m.superannuation
régime politique	n+f.polity
régiment	n+m.regiment@n+m.regt
régimentaire	a.regimental
régiments	n+m.regiments
régimes	n+m.schemes@n+m.diets@n+m.regimes@n+m.regimens
région	n+f.area@n+f.region
région centrale	n+f.heartland
régional	a.regional@a+m.regional
régionale	a+f.regional
régionalement	ad.regionally
régionalisme	n+m.regionalism
régions	n+f.areas@n+f.regions
régis	n+m.regis
régit	v.governs
réglable	a.adjustable@a.tunable
réglage	n+m.setting@n+m.adjustment@n+m.tuning
réglages	n+m.settings
réglant	v.setting@v.settling
réglementaire	a.regulatory
réglementant	v.regulating
réglementation	n+f.regulation
réglementations	n+f.regulations
réglemente	v.regulates
réglementer	v.regulate
réglementé	v.regulated@a.regulated
régler	v.set@v.adjust@v.settle
régleur	n+m.adjuster
réglé	v.settled
régnant	v.reigning@a.reigning
régner	v.rule@v.reign
régné	v.reigned
régresser	v.revert@v.regress
régressif	a.regressive
régression	n+f.regression@n+f.regress
régressions	n+f.regressions
régularisation	n+f.regularization
régularité	n+f.regularity
régulateur	n+m.regulator
régulateurs	n+m.regulators
régulation	n+f.regulation
régulatrices	n+f.regulators
régule	v.regulates
réguler	v.regulate
régulier	a.regular@a+m.regular@a.steady
régulière	a+f.regular
régulièrement	ad.regularly@ad.routinely@ad.steadily
régénérant	a.regenerating
régénérateur	a.regenerative
régénération	n+f.regeneration
régénérer	v.regenerate@v.regenerating
régénéré	v.regenerated@a.regenerated
réhabilitation	n+f.rehabilitation
réhabilitations	n+f.rehabs
réhabilite	v.rehabs
réhabiliter	v.rehabilitate
réhabilité	v.rehabilitated@a.rehabilitated
réimpression	n+f.reprint@n+f.reprinting
réimpressions	n+f.reprints
réimprime	v.reprints
réimprimer	v.reprint@v.reprinting
réimprimé	v.reprinted@a.reprinted
réincarnation	n+f.reincarnation
réinitialisant	v.resetting
réinitialisation	n+f.reset@n+f.resetting
réinitialisations	n+f.resets
réinitialise	v.resets
réinitialiser	v.reset
réinstallation	n+f.resettlement@n+f.reinstalling
réinstaller	v.reinstall@v.reinstalling
réinstallé	v.reinstalled@a.reinstalled
réintroduction	n+f.reintroduction
réintroduit	v.reintroduced@a.reintroduced
réintégration	n+f.reinstatement@n+f.reintegration
réintégrer	v.reinstate
réintégré	v.reinstated
réinventant	v.reinventing
réinventer	v.reinvent
réinvention	n+f.reinvention
réinventé	v.reinvented@a.reinvented
réinvesti	v.reinvested@a.reinvested
réinvestissement	n+m.reinvestment
réitère	v.reiterates
réitérer	v.reiterate
réitéré	v.reiterated@a.reiterated
réjoui	v.rejoiced@a.rejoiced
réjouissance	n+f.rejoicing
réjouissances	n+f.revels
réminiscences	n+f.reminiscences
rémission	n+f.remission
rémunération	n+f.remuneration
rémus	n+m.remus
rénal	a.renal
rénine	n+f.renin
rénovant	v.renovating
rénovation	n+f.renovation@n+f.refurbishment@n+f.retrofit@n+f.refinishing@n+f.refurbishing
rénovations	n+f.renovations
rénover	v.remodel@v.renovate@v.refurbishing@v.refurbish
rénové	v.renovated@a.renovated
réorganisation	n+f.reorganization@n+f.reorg@n+f.reorganisation@n+f.rearranging@n+f.reordering@n+f.reorganizing
réorganiser	v.reorder@v.rearrange@v.reorganize@v.rearranging@v.reordering@v.reorganizing
réorganisé	v.reorganized@a.reorganized@a.rearranged
réouverture	n+f.reopening
répandant	v.spreading
répandu	a.widespread@a.prevalent@a.rife
réparant	v.fixing@v.repairing
réparateur	a.restorative@n+m.fixer@n+m.repairer
réparateurs	n+m.repairers
réparation	n+f.repair@n+f.fix@n+f.repairing@n+f.redress@n+f.reparation@n+f.mending
réparations	n+f.repairs@n+f.fixes@n+f.amends@n+f.reparations
répare	v.patches@v.repairs@v.fixes
réparer	v.repair@v.fix@v.redress@v.mend@v.mending
réparti	v.apportioned@a.apportioned
répartiteur	n+m.dispatcher
répartiteurs	n+m.dispatchers
répartition	n+f.breakdown@n+f.apportionment
réparé	v.fixed@v.repaired@a.repaired@v.mended
répercussions	n+f.repercussions
répertoire	n+m.directory@n+m.dir@n+m.repertoire@n+m.repertory
répertoire géographique	n+m.gazetteer
répertoires	n+m.directories
répertorié	a.listed
répit	n+m.respite
réplicateur	n+m.replicator
réplication	n+f.replication
répliquant	v.replicating
réplique	n+f.replica@v.replicates@n+f.retort@n+f.aftershock
répliquer	v.replicate
répliques	n+f.replicas
répliqué	v.replicated@a.replicated@v.countered@v.retorted@a.retorted
répond	v.answers@v.replies@v.responds
répondant	n+m.respondent@v.responding@v.answering@v.replying
répondante	n+f.respondent
répondants	n+m.respondents@n+m.responders
répondeur	n+m.responder@n+m.answerer
répondeuse	n+f.responder@n+f.answerer
répondre	v.reply@v.answer@v.respond
répondu	v.answered@a.answered@v.replied@v.responded@v.catered
réponse	n+f.reply@n+f.response@n+f.answer
réponses	n+f.answers@n+f.replies@n+f.responses@n+f.ans
répresseur	n+m.repressor
répressif	a.repressive
répression	n+f.repression@n+f.crackdown
réprimande	n+f.reprimand@n+f.rebuke
réprimander	v.reprimand@v.rebuke
réprime	v.suppresses
réprimer	v.suppress@v.stifle@v.quell@v.repress
réprimé	v.suppressed@a.suppressed@v.repressed@a.repressed
répréhensible	a.objectionable@a.reprehensible
républicain	a.republican@n+m.republican@a+m.republican
républicaine	a+f.republican
républicains	n+m.republicans
république	n+f.republic
républiques	n+f.republics
répudiation	n+f.repudiation
répugnant	a.repulsive@a.repugnant
répulsif	n+m.repellent@a.repellent
répulsifs	n+m.repellents
répulsion	n+f.repulsion
réputation	n+f.reputation
réputations	n+f.reputations
réputé	a.reputable@a.famed@a.reputed@v.reputed
répète	v.repeats@v.parrots
répétabilité	n+f.repeatability
répétant	v.repeating
répéter	v.echo@v.repeat@v.rehearse@v.rehearsing
répéteur	n+m.repeater
répéteurs	n+m.repeaters
répétitif	a.repetitive
répétition	n+f.rep@n+f.repeat@n+f.rehearsal@n+f.repetition@n+f.rehearsing
répétitions	n+f.repeats@n+m.reps@n+f.rehearsals@n+f.repetitions
répétitive	a.repetitive
répété	v.repeated@a.repeated@v.echoed@v.rehearsed@a.rehearsed
réquisition	n+f.requisition
réquisitionner	v.requisition
réquisitions	n+f.requisitions
réseau	n+m.network@n+m.rete
réseau d'égouts	n+m.sewerage
réseau de communication	n+m.trunking
réseautage	n+m.networking
réseautant	v.networking
réseaute	v.networks
réseauter	v.network
réseaux	n+m.networks@n+m.webs@n+m.grids@n+f.lattices
réseaux principaux	n+m.mains
résection	n+f.resection
réservable	a.bookable
réservant	v.booking@v.reserving
réservation	n+f.booking@n+f.reservation
réservations	n+f.reservations@n+f.bookings
réserve	n+f.pool@n+f.reserve@v.reserves
réserver	v.book@v.reserve
réserves	n+f.reserves@n+f.preserves
réservistes	n+m.reservists
réservoir	n+m.tank@n+m.reservoir
réservoirs	n+m.tanks@n+m.reservoirs
réservé	a.reserved@v.reserved@v.booked@a.booked@a.retiring@v.earmarked@a.earmarked
résidant	v.residing
réside	v.resides
résidence	n+f.residence@n+f.residency
résidences	n+f.residences@n+f.residencies
résident	n+m.resident@a.resident
résidentes	n+f.residents
résidentiel	a.residential@a+m.residential
résidentielle	a+f.residential
résidents	n+m.residents
résider	v.reside
résidu	n+m.residue
résiduel	a.residual
résidus	n+m.residues@n+m.residuals@n+m.tailings
résidé	v.resided
résignation	n+f.resignation
résigné	a.resigned
résiliation	n+f.termination@n+f.rescission
résiliations	n+f.terminations
résilience	n+f.resilience@n+f.resiliency
résilient	a.resilient
résilier	v.terminate
résilié	v.terminated
résille	a.fishnet
résine	n+f.resin
résines	n+f.resins
résineux	a.piney
résistance	n+f.resistance@n+f.resistor@n+f.stamina
résistances	n+f.resistors
résistant	a.resistant@v.resisting@a.resisting@v.weathering@a.withstanding
résiste	v.resists
résiste à	v.weathers
résister	v.resist
résister à	v.withstand@v.withstanding
résistif	a.resistive
résistivité	n+f.resistivity
résisté	v.resisted@v.weathered
résolu	v.resolved@a.resolved@v.solved@a.solved@a.purposeful@a.resolute
résolument	ad.decidedly@ad.resolutely
résolution	n+f.resolution@n+f.res@n+f.resolve
résolutions	n+f.resolutions@n+f.resolves
résolvant	v.solving@v.resolving
résolveur	n+m.resolver
résolveurs	n+m.solvers
résonance	n+f.resonance
résonances	n+f.resonances
résonateur	n+m.resonator
résonnant	a.resonant
résonne	v.resonates
résonner	v.resonate@v.twang
résoudre	v.solve@v.resolve
résout	v.solves@v.resolves
résultant	v.resulting@a.resulting@a.resultant@v.ensuing
résultat	n+m.result@n+m.outcome@n+m.upshot
résultats	n+m.results@n+f.findings@n+m.outcomes
résulte	v.results
résulter	v.result
résulté	v.resulted
résumant	v.summing@v.summarizing
résume	v.abstracts@v.sums@v.summarizes@v.summarises
résumer	v.sum@v.summarize@v.summarise
résumé	n+m.summary@n+m.abstract@n+m.brief@n+m.resume@n+m.synopsis@v.summarized@a.summarized@v.summed@v.summarised@n+m.blurb@n+m.rundown@n+f.summarization
résumés	n+m.abstracts@n+m.summaries@n+m.digests@n+m.synopses
résurgence	n+f.resurgence
résurrection	n+f.resurrection
rétabli	v.reverted@a.reverted
rétablir	v.restore@v.reinstate@v.reestablish
rétablissement	n+m.recovery
rétablit	v.restores
rétention	n+f.retention
réticence	n+f.reluctance@n+f.unwillingness
réticent	a.reluctant@a.unwilling@a.averse
réticente	a.reluctant
réticule	n+m.reticle
réticulum	n+m.reticulum
rétine	n+f.retina
rétinien	a.retinal
rétinol	n+m.retinol
rétorquer	v.retort
rétractable	a.retractable
rétractation	n+f.retraction
rétractations	n+f.retractions
rétracter	v.retract
rétracté	v.retracted@a.retracted
rétro	a.retro
rétroactif	a.retroactive
rétroaction	n+f.feedback
rétroactivement	ad.retroactively
rétrocaveuse	n+f.backhoe
rétrogradations	n+f.downgrades
rétrograde	a.retrograde
rétrograder	v.retrograde@v.downgrades
rétrogradé	v.downgraded
rétrospectif	a.retrospective
rétrospective	a.retrospective@n+f.retrospective@n+f.retrospect
rétrospectivement	ad.retrospectively
rétroéclairage	n+m.backlight
rétroéclairer	v.backlight
rétréci	v.narrowed@a.narrowed@v.shrunk@v.shrunken@a.shrunken@v.shrank
rétrécir	v.narrow@v.shrink
rétrécissant	v.shrinking@a.shrinking@v.narrowing
rétrécissement	n+m.narrowing@n+m.shrinkage
rétrécit	v.narrows@v.shrinks
réuni	v.reunited@a.reunited
réunification	n+f.reunification
réunion	n+f.meeting@n+f.reunion@n+f.caucus@n+f.mtg
réunions	n+f.meetings@n+f.gatherings@n+f.reunions
réunir	v.reunite
réunissant	v.convening
réussi	a.successful@v.succeeded
réussir	v.manage@v.succeed
réussissant	v.succeeding
réussit	v.manages@v.aces@v.succeeds
réussite	n+f.success
réutilisable	a.reusable
réutilisation	n+f.reuse@n+f.reusing
réutiliser	v.reuse@v.reusing
réutilisé	v.reused@a.reused
réveilla	v.woke
réveillant	v.waking
réveille	v.wakes
réveiller	v.wake@v.awaken@v.rouse
réveillé	v.awakened@v.awoke@v.woken@v.roused
réveils	n+m.awakenings
réverbération	n+f.reverb
réversible	a.reversible
réversion	n+f.reversion
révisant	v.reviewing@v.revising
révise	v.reviews@v.revises
réviser	v.review@v.revise@v.overhaul
révision	n+f.revision@n+f.overhaul@n+f.revising
révisionniste	n+m.revisionist@a.revisionist
révisions	n+f.revisions
révisé	a.revised@v.revised@v.overhauled@a.overhauled
révocable	a.revocable
révocation	n+f.revocation@n+f.revoking
révoltant	a.revolting
révolte	n+f.revolt
révolter	v.revolting
révolu	a.bygone
révolution	n+f.revolution@n+f.rev
révolutionnaire	a.revolutionary@n+m.revolutionary@a.groundbreaking
révolutionnaires	n+m.revolutionaries
révolutionner	v.revolutionize
révolutionné	v.revolutionized@a.revolutionized
révolutions	n+f.revolutions
révoquer	v.revoke@v.rescind@v.revoking
révoqué	v.revoked@a.revoked
révèle	v.reveals@v.uncovers
révélant	v.revealing@v.disclosing
révélateur	a.revealing
révélation	n+f.revelation@n+f.bombshell
révélations	n+f.revelations
révéler	v.reveal@v.disclose@v.uncover
révélé	v.revealed@a.revealed
révérence	n+f.reverence
révérences	n+f.bows
révérend	n+m.rev@n+m.reverend@a.reverend
révérer	v.revere@v.reverence
réécrire	v.rewrite@v.overwrite
réécrit	v.rewritten@a.rewritten@a.overwritten@v.rewrote@v.rewrites
réécriture	n+f.rewrite@n+f.rewriting
réécritures	n+f.rewrites
réécrivant	v.rewriting
réédite	v.reissues
rééditer	v.reissue
réédition	n+f.reissue
rééditions	n+f.reissues
réédité	v.reissued@a.reissued
rééducation	n+f.rehabilitation@n+f.rehab
réélection	n+f.reelection
réélu	v.reelected@a.reelected
réévaluation	n+f.revaluation@n+f.reassessment
réévaluer	v.reassess
rêne	n+f.rein
rênes	n+f.reins
rêvant	v.dreaming
rêvasser	v.daydream
rêve	n+m.dream@v.dreams@n+m.dreaming
rêver	v.dream
rêverie	n+f.daydream@n+f.reverie
rêves	n+m.dreams
rêveur	a.dreamy@n+m.dreamer@n+m.stargazer
rêveurs	n+m.dreamers
rêveuse	a.dreamy@n+f.dreamer
rêvé	v.dreamed@v.dreamt
rôdant	v.lurking
rôde	n+f.prowl@v.lurks
rôder	v.prowl
rôdeur	n+m.prowler
rôle	n+m.role
rôles	n+m.roles
rôti	n+m.roast@v.roasted@a.roasted
rôtir	v.roast
rôtis	n+m.roasts
rôtissant	v.roasting
rôtisserie	n+f.rotisserie
rôtisseurs	n+m.roasters
rôtissoire	n+m.roaster
rôtit	v.roasts
s'abonnant	v.subscribing
s'abonne	v.subscribes
s'abonner	v.subscribe
s'abstenir	v.refrain@v.abstain
s'accouplant	v.mating
s'accouple	v.mates
s'accrochant	v.clinging
s'accroche	v.clings
s'accrocher	v.cling
s'accroupir	v.crouch@v.squat
s'accroupit	v.squats
s'accumuler	v.accrue
s'adapte	v.adapts
s'adapter	v.adapt
s'adressant	v.addressing
s'adresse à	v.caters
s'affairant	v.bustling
s'affairer	v.bustle
s'affaisser	v.sag@v.slump@v.sagging
s'affronter	v.clash
s'agenouillant	v.kneeling
s'agenouiller	v.kneel
s'agglomérer	v.clumps@v.clump
s'allier	v.ally
s'allonger	v.recline
s'amarre	v.docks
s'apaiser	v.abate@v.subside
s'applique	v.applies
s'approche	v.nears
s'approprier	v.appropriate@v.appropriating
s'approvisionnant	v.sourcing
s'appréciant	v.appreciating
s'appuie	v.leans
s'appuyant sur	v.relying
s'appuyer sur	v.rely
s'asseoir	v.sit
s'associant	v.partnering
s'associer	v.partner
s'atrophier	v.atrophy
s'attacher	v.cleave
s'attaquant à	v.tackling
s'attaque à	v.tackles
s'attaquer	v.tackle
s'attardant	v.dwelling
s'attarde	v.dwells@v.lingers
s'attarder	v.dwell@v.linger@v.tarry
s'attend	v.expects
s'attendant	v.expecting
s'attendre à	v.expect
s'aventurant	v.venturing
